CAMPUS_ID|NEIGHBORHOOD|RESIDENCE HALL
2048976|East Neighborhood 3|Gilbert-Addoms
2050349|East Neighborhood 1|Brown
2051059|East Neighborhood 4|Randolph
2051372|East Neighborhood 4|Bell Tower
2051382|East Neighborhood 4|Blackwell
2051589|East Neighborhood 2|Giles
2053307|East Neighborhood 4|Blackwell
2046327|East Neighborhood 4|Blackwell
2048972|East Neighborhood 2|Wilson House
2049415|East Neighborhood 1|Pegram
2088231|East Neighborhood 2|Wilson House
2061584|East Neighborhood 4|Blackwell
2088818|East Neighborhood 2|Wilson House
2053933|East Neighborhood 4|Randolph
2082644|East Neighborhood 1|Pegram
2099985|East Neighborhood 1|Pegram
2064449|East Neighborhood 4|Randolph
2056565|East Neighborhood 4|Randolph
2061136|East Neighborhood 1|Brown
2090784|East Neighborhood 4|Bell Tower
2067682|East Neighborhood 3|Southgate
2050994|East Neighborhood 3|Gilbert-Addoms
2057005|East Neighborhood 1|Bassett
2070263|East Neighborhood 4|Randolph
2079939|East Neighborhood 1|Pegram
2077255|East Neighborhood 4|Bell Tower
2080298|East Neighborhood 2|Giles
2083572|East Neighborhood 2|Jarvis
2049867|East Neighborhood 1|Pegram
2064141|East Neighborhood 3|Southgate
2072693|East Neighborhood 1|Brown
2084381|East Neighborhood 1|Brown
2068496|East Neighborhood 4|Randolph
2055688|East Neighborhood 4|Bell Tower
2062817|East Neighborhood 4|Randolph
2068313|Keohane Quad|House 4B
2073773|East Neighborhood 4|Bell Tower
2087886|East Neighborhood 1|Pegram
2087413|East Neighborhood 4|Bell Tower
2098841|Central Campus|301 Swift
2065047|East Neighborhood 4|Randolph
2049969|East Neighborhood 1|Alspaugh
2064761|East Neighborhood 4|Blackwell
2073201|East Neighborhood 4|Randolph
2078222|East Neighborhood 4|Randolph
2085360|East Neighborhood 4|Randolph
2049556|East Neighborhood 4|Bell Tower
2088349|East Neighborhood 2|Wilson House
2061695|East Neighborhood 1|Bassett
2066278|East Neighborhood 1|Pegram
2087104|East Neighborhood 4|Blackwell
2088787|East Neighborhood 3|Gilbert-Addoms
2038826|Central Campus|1708 Pace
1987056|Central Campus|1700 Pace
2020596|Edens Quad|House 1C
2017921|Wannamaker Quad|Wannamaker
2028280|Central Campus|215 Alexander
2022693|Kilgo Quad|House J
2024591|Edens Quad|House 3A
2007012|Craven Quad|House U
1987883|Edens Quad|House 3A
2014484|Kilgo Quad|House J
1978575|Central Campus|206 Oregon
2012394|Keohane Quad|House 4E
2025232|East Neighborhood 1|Bassett
1921893|East Neighborhood 1|Pegram
2010295|Craven Quad|House F
1996565|Wannamaker Quad|Wannamaker
2000494|Central Campus|206 Oregon
2015313|Crowell Quad|House G
2025912|Craven Quad|House A
1977573|Crowell Quad|House G
2015664|Craven Quad|House D
2032803|Keohane Quad|House 4B
2049729|East Neighborhood 4|Randolph
2050821|East Neighborhood 1|Pegram
2050985|East Neighborhood 2|Giles
2050575|East Neighborhood 1|Brown
2051004|East Neighborhood 3|Southgate
2052198|East Neighborhood 2|Jarvis
2053132|East Neighborhood 3|Gilbert-Addoms
2047318|East Neighborhood 1|Bassett
2048816|East Neighborhood 4|Randolph
2048838|East Neighborhood 2|Jarvis
2049684|East Neighborhood 2|Epworth
2050404|East Neighborhood 2|Aycock
2050586|East Neighborhood 2|Aycock
2050653|East Neighborhood 4|Bell Tower
2050656|East Neighborhood 3|Gilbert-Addoms
2050793|East Neighborhood 3|Southgate
2049870|East Neighborhood 3|Southgate
2049920|East Neighborhood 4|Randolph
2050102|East Neighborhood 2|Epworth
2050501|East Neighborhood 4|Blackwell
2050566|East Neighborhood 3|Gilbert-Addoms
2062280|East Neighborhood 4|Bell Tower
2087385|East Neighborhood 2|Aycock
2063658|East Neighborhood 2|Jarvis
2073788|East Neighborhood 4|Randolph
2065587|East Neighborhood 1|Pegram
2072701|East Neighborhood 4|Randolph
2086863|East Neighborhood 3|Southgate
2065555|East Neighborhood 1|Pegram
2088894|East Neighborhood 2|Giles
2080205|East Neighborhood 2|Giles
2085668|East Neighborhood 1|Pegram
2057497|East Neighborhood 4|Bell Tower
2078053|East Neighborhood 2|Wilson House
2053393|East Neighborhood 2|Jarvis
2082745|East Neighborhood 2|Giles
2080220|East Neighborhood 3|Southgate
2069859|East Neighborhood 2|Wilson House
2046747|East Neighborhood 3|Southgate
2069331|East Neighborhood 1|Brown
2083414|East Neighborhood 4|Bell Tower
2064406|East Neighborhood 1|Brown
2002748|Edens Quad|House 2A
2013684|Keohane Quad|House 4A
2009226|Craven Quad|House E
2019533|Crowell Quad|House H
2004425|Crowell Quad|House G
2009354|Central Campus|220 Alexander
2039286|Few Quad|House HH
2019141|Central Campus|2011 Yearby
2015232|Crowell Quad|House CC
2004932|Edens Quad|House 3A
2021415|Edens Quad|House 3A
2024045|Kilgo Quad|House O
1978152|Few Quad|House HH
2026106|Keohane Quad|House 4B
2026912|Central Campus|2015 Yearby
1991616|Few Quad|House GG
2013807|East Neighborhood 2|Jarvis
1998863|Central Campus|1911 Erwin
2027157|Few Quad|House HH
2006021|Kilgo Quad|House L
1987294|Edens Quad|House 2A
2023646|Edens Quad|House 2A
1981036|Crowell Quad|House CC
2010875|Keohane Quad|House 4B
1978363|Crowell Quad|House H
2006925|Few Quad|House GG
2036498|Keohane Quad|House 4B
2022895|Craven Quad|House A
2039827|Few Quad|House HH
2024510|Edens Quad|House 3A
2020978|East Neighborhood 2|Wilson House
1988492|Edens Quad|House 3A
2013142|Central Campus|209 Anderson
2027376|Edens Quad|House 1C
2038925|Wannamaker Quad|Wannamaker
2015508|Crowell Quad|House CC
2014981|Craven Quad|House Y
2038755|Few Quad|House HH
2013501|Central Campus|2015 Yearby
2014771|Edens Quad|House 2C
2013890|Edens Quad|House 3A
2040660|Central Campus|312 Anderson
2012617|Few Quad|House GG
2050711|East Neighborhood 2|Giles
2051096|East Neighborhood 4|Blackwell
2051152|East Neighborhood 3|Southgate
2053000|East Neighborhood 1|Alspaugh
2054073|East Neighborhood 2|Jarvis
2049995|East Neighborhood 2|Giles
2051348|East Neighborhood 2|Wilson House
2049476|East Neighborhood 1|Brown
2049748|East Neighborhood 3|Southgate
2050023|East Neighborhood 1|Bassett
2050474|East Neighborhood 4|Randolph
2050563|East Neighborhood 3|Southgate
2051551|East Neighborhood 1|Alspaugh
2053963|East Neighborhood 4|Blackwell
2048156|East Neighborhood 4|Randolph
2051196|East Neighborhood 4|Randolph
2047896|East Neighborhood 4|Blackwell
2050036|East Neighborhood 4|Blackwell
1608268|East Neighborhood 2|Wilson House
2051208|East Neighborhood 4|Bell Tower
2051264|East Neighborhood 4|Randolph
2072032|East Neighborhood 2|Wilson House
2061759|Central Campus|301 Swift
2091126|East Neighborhood 2|Wilson House
2057168|East Neighborhood 2|Giles
2076322|East Neighborhood 4|Blackwell
2055852|East Neighborhood 1|Pegram
2080805|East Neighborhood 1|Bassett
2075582|East Neighborhood 1|Brown
2082310|East Neighborhood 4|Bell Tower
2086079|East Neighborhood 3|Southgate
2089013|East Neighborhood 2|Giles
2049502|East Neighborhood 3|Southgate
2048063|East Neighborhood 1|Alspaugh
2083057|East Neighborhood 3|Gilbert-Addoms
2086943|East Neighborhood 3|Gilbert-Addoms
2055727|East Neighborhood 2|Jarvis
2069821|East Neighborhood 4|Blackwell
2067678|East Neighborhood 2|Jarvis
2065929|East Neighborhood 4|Bell Tower
2073550|East Neighborhood 2|Giles
2085453|East Neighborhood 2|Wilson House
2022509|Edens Quad|House 1B
2026960|East Neighborhood 1|Bassett
1982426|Central Campus|2015 Yearby
2000547|Keohane Quad|House 4A
1978865|Craven Quad|House VOO
1987869|Craven Quad|House E
2001331|Kilgo Quad|House M
2005672|Central Campus|206 Oregon
2011287|Central Campus|1915 Erwin
2015165|Crowell Quad|House CC
2017523|Craven Quad|House VOO
2024059|Wannamaker Quad|Wannamaker
2015254|Keohane Quad|House 4E
2017872|Few Quad|House HH
2026309|Wannamaker Quad|Wannamaker
1981002|Crowell Quad|House DD
2004040|Few Quad|House FF
2010985|Few Quad|House GG
2011880|Keohane Quad|House 4B
2022487|Central Campus|215 Alexander
2021903|Central Campus|202 Alexander
2010209|Few Quad|House FF
2025570|Central Campus|1911 Erwin
2011721|Central Campus|1905 Erwin
2019455|Kilgo Quad|House N
2037066|Keohane Quad|House 4A
2040565|Keohane Quad|House 4A
2001300|Edens Quad|House 1A
1998830|Craven Quad|House AA
2039874|Few Quad|House HH
2040042|Kilgo Quad|House O
2039763|Kilgo Quad|House N
2040043|Few Quad|House GG
1627362|Central Campus|1708 Pace
1899641|Crowell Quad|House H
1959456|Craven Quad|House Z
2023610|Crowell Quad|House H
2017947|Edens Quad|House 3A
2028017|Edens Quad|House 1C
1980923|Keohane Quad|House 4B
2039171|Craven Quad|House VOO
1979377|Central Campus|206 Alexander
2052413|East Neighborhood 3|Southgate
2053006|East Neighborhood 1|Alspaugh
2050037|East Neighborhood 2|Jarvis
2052558|East Neighborhood 4|Bell Tower
2048842|East Neighborhood 1|Alspaugh
2049824|East Neighborhood 3|Southgate
2050383|East Neighborhood 4|Bell Tower
2050518|East Neighborhood 4|Blackwell
2051166|East Neighborhood 2|Wilson House
2051696|East Neighborhood 2|Aycock
2049892|East Neighborhood 4|Blackwell
2050597|East Neighborhood 4|Bell Tower
2050696|East Neighborhood 1|Brown
2050783|East Neighborhood 4|Randolph
2051254|East Neighborhood 2|Wilson House
2051079|East Neighborhood 1|Alspaugh
2050231|East Neighborhood 1|Bassett
2046203|East Neighborhood 1|Bassett
2048694|East Neighborhood 4|Randolph
2054142|East Neighborhood 1|Brown
2046218|East Neighborhood 4|Bell Tower
1956182|Central Campus|314 Anderson
1868921|Keohane Quad|House 4E
1893368|Keohane Quad|House 4B
1925636|Central Campus|1809 Erwin
1928814|Crowell Quad|House H
1900540|Central Campus|2011 Yearby
1883465|Few Quad|House HH
1923147|Keohane Quad|House 4E
1942875|Kilgo Quad|House J
1878394|Edens Quad|House 2C
1886747|Central Campus|1708 Pace
1946090|Edens Quad|House 1B
1898868|Craven Quad|House E
1765687|Keohane Quad|House 4E
1922700|Keohane Quad|House 4B
1946840|Central Campus|220 Alexander
1882724|Central Campus|314 Anderson
1923317|Craven Quad|House E
1933481|Kilgo Quad|House P
1900036|Central Campus|1914 Lewis
2089805|East Neighborhood 1|Alspaugh
2073565|East Neighborhood 2|Wilson House
2046214|East Neighborhood 4|Randolph
2053227|East Neighborhood 1|Alspaugh
2088321|East Neighborhood 1|Bassett
2089885|East Neighborhood 1|Pegram
2081552|East Neighborhood 1|Bassett
2060714|East Neighborhood 1|Alspaugh
2088635|East Neighborhood 2|Giles
2081340|East Neighborhood 2|Wilson House
2084184|East Neighborhood 4|Blackwell
2062549|East Neighborhood 1|Alspaugh
2083134|East Neighborhood 4|Randolph
2074981|East Neighborhood 3|Gilbert-Addoms
2073699|East Neighborhood 3|Southgate
2056710|East Neighborhood 1|Alspaugh
2057185|East Neighborhood 1|Pegram
2080553|East Neighborhood 1|Alspaugh
2087332|East Neighborhood 2|Aycock
2076397|East Neighborhood 2|Aycock
2069886|East Neighborhood 2|Jarvis
2086244|East Neighborhood 3|Southgate
2091321|East Neighborhood 2|Giles
2079466|East Neighborhood 4|Blackwell
2082070|East Neighborhood 2|Giles
2075204|East Neighborhood 1|Alspaugh
2049565|East Neighborhood 2|Giles
2056886|East Neighborhood 2|Giles
2063455|East Neighborhood 1|Alspaugh
2073311|East Neighborhood 3|Gilbert-Addoms
2089536|East Neighborhood 2|Jarvis
2059500|East Neighborhood 4|Randolph
2092620|Central Campus|301 Swift
2067629|East Neighborhood 3|Gilbert-Addoms
2073689|East Neighborhood 1|Alspaugh
2074193|East Neighborhood 3|Southgate
2060570|East Neighborhood 2|Giles
2065808|East Neighborhood 1|Pegram
2084052|East Neighborhood 2|Giles
2075575|East Neighborhood 3|Gilbert-Addoms
2095777|Central Campus|301 Swift
2101700|East Neighborhood 4|Randolph
2068584|East Neighborhood 2|Wilson House
2025863|Craven Quad|House T
1954424|Wannamaker Quad|Wannamaker
2050751|East Neighborhood 4|Randolph
2067583|East Neighborhood 1|Bassett
2045957|East Neighborhood 2|Giles
2081391|East Neighborhood 4|Blackwell
2072509|East Neighborhood 4|Blackwell
2062927|East Neighborhood 3|Gilbert-Addoms
2069805|East Neighborhood 4|Blackwell
2072015|East Neighborhood 4|Blackwell
2067485|East Neighborhood 1|Alspaugh
2091884|Central Campus|301 Swift
2067136|Wannamaker Quad|Wannamaker
2072455|East Neighborhood 1|Alspaugh
1947609|Kilgo Quad|House J
1844450|Central Campus|1914 Lewis
1865031|Keohane Quad|House 4A
1893411|Edens Quad|House 2A
1922848|East Neighborhood 1|Brown
1879523|Central Campus|1400 Faber
1923600|Craven Quad|House S
1602892|Craven Quad|House AA
1878540|Central Campus|1907 Erwin
1901669|Few Quad|House GG
1923506|Central Campus|206 Oregon
1956831|Edens Quad|House 1B
1881241|Central Campus|314 Anderson
1925864|Craven Quad|House VOO
1922639|Few Quad|House FF
1923655|Craven Quad|House A
1922064|Few Quad|House HH
1735061|Edens Quad|House 1C
1887326|Edens Quad|House 1A
1923636|Few Quad|House HH
1843286|Central Campus|215 Anderson
2025305|Central Campus|1914 Lewis
1945400|Edens Quad|House 2A
1928098|Central Campus|1914 Lewis
2029122|Keohane Quad|House 4B
2059525|East Neighborhood 4|Blackwell
2059450|East Neighborhood 4|Blackwell
2062796|East Neighborhood 1|Bassett
2051765|East Neighborhood 2|Aycock
2079357|East Neighborhood 2|Aycock
2072710|East Neighborhood 1|Pegram
2074999|East Neighborhood 1|Pegram
2086758|East Neighborhood 2|Giles
2089707|East Neighborhood 1|Pegram
2057120|East Neighborhood 2|Aycock
2068972|East Neighborhood 4|Randolph
2069320|East Neighborhood 1|Pegram
2062996|East Neighborhood 1|Bassett
2080708|East Neighborhood 2|Jarvis
2079794|East Neighborhood 2|Aycock
2052655|East Neighborhood 1|Bassett
2074465|East Neighborhood 3|Southgate
2079717|East Neighborhood 1|Pegram
2069156|East Neighborhood 1|Alspaugh
2086117|East Neighborhood 2|Epworth
2079763|East Neighborhood 4|Randolph
2082968|East Neighborhood 2|Giles
2073597|East Neighborhood 4|Randolph
2062965|Central Campus|301 Swift
2086282|East Neighborhood 4|Blackwell
2067634|East Neighborhood 3|Gilbert-Addoms
2098026|Central Campus|301 Swift
2052552|East Neighborhood 4|Randolph
2091690|East Neighborhood 2|Jarvis
2100677|East Neighborhood 4|Blackwell
2056723|East Neighborhood 1|Bassett
2101889|East Neighborhood 4|Blackwell
2001280|Few Quad|House HH
2056708|East Neighborhood 3|Gilbert-Addoms
2022756|Few Quad|House GG
2014860|Kilgo Quad|House P
2074081|East Neighborhood 1|Pegram
2101096|Edens Quad|House 1C
1994963|Keohane Quad|House 4E
2076870|Central Campus|301 Swift
2074385|East Neighborhood 1|Pegram
2105376|East Neighborhood 1|Pegram
1959045|Central Campus|205 Alexander
1868083|Central Campus|1708 Pace
1896634|Kilgo Quad|House L
1925865|Keohane Quad|House 4E
1928573|Edens Quad|House 2A
1938097|Keohane Quad|House 4B
1871885|Wannamaker Quad|Wannamaker
1780632|Central Campus|304 Anderson
1881600|Central Campus|312 Anderson
1924299|Central Campus|314 Anderson
1937627|Central Campus|2011 Yearby
1947604|Central Campus|1915 Yearby
1868018|Kilgo Quad|House P
1897635|Few Quad|House HH
1923102|Craven Quad|House B
1949830|Few Quad|House FF
1866841|Craven Quad|House Y
1868398|Keohane Quad|House 4E
1886376|Central Campus|314 Anderson
1923549|Few Quad|House HH
1953223|Edens Quad|House 3B
1944701|Edens Quad|House 2A
1947919|Edens Quad|House 3B
1945086|Craven Quad|House B
2023093|Kilgo Quad|House J
1952178|Edens Quad|House 2A
1979751|Few Quad|House GG
1941040|Central Campus|302 Oregon
1978180|Central Campus|209 Anderson
1986735|East Neighborhood 4|Blackwell
1925214|Craven Quad|House S
1980393|Craven Quad|House E
1927225|Central Campus|1911 Yearby
1977516|Central Campus|1712 Pace
1978791|Edens Quad|House 2A
1957121|East Neighborhood 3|Gilbert-Addoms
1978923|Central Campus|1712 Pace
2007688|Crowell Quad|House H
1958223|Edens Quad|House 1B
1976820|Edens Quad|House 1A
2088752|East Neighborhood 4|Blackwell
2085014|East Neighborhood 4|Blackwell
2048729|East Neighborhood 4|Blackwell
2060752|East Neighborhood 1|Alspaugh
2072412|East Neighborhood 2|Jarvis
2074494|East Neighborhood 3|Gilbert-Addoms
2087257|East Neighborhood 2|Giles
2074784|East Neighborhood 2|Wilson House
2083933|East Neighborhood 1|Bassett
2061200|East Neighborhood 1|Pegram
2073607|East Neighborhood 4|Blackwell
2075592|East Neighborhood 1|Pegram
2084388|East Neighborhood 4|Blackwell
2088028|East Neighborhood 2|Aycock
2058815|East Neighborhood 4|Blackwell
2060925|East Neighborhood 2|Jarvis
2076537|East Neighborhood 3|Southgate
2084426|East Neighborhood 1|Alspaugh
2089564|East Neighborhood 1|Alspaugh
2065656|East Neighborhood 4|Blackwell
2084643|East Neighborhood 2|Wilson House
2066509|Central Campus|301 Swift
1819735|Central Campus|301 Swift
2098548|Central Campus|301 Swift
2066288|East Neighborhood 2|Giles
2105268|East Neighborhood 1|Pegram
2073869|East Neighborhood 1|Pegram
2098095|Central Campus|301 Swift
2056747|East Neighborhood 1|Pegram
2064379|East Neighborhood 3|Gilbert-Addoms
2071819|East Neighborhood 2|Wilson House
2061231|East Neighborhood 1|Alspaugh
1976559|Central Campus|301 Swift
2073386|East Neighborhood 2|Wilson House
2065696|East Neighborhood 2|Wilson House
2105721|Central Campus|301 Swift
2072607|East Neighborhood 2|Epworth
2072939|East Neighborhood 1|Alspaugh
2106872|Wannamaker Quad|Wannamaker
2050316|East Neighborhood 2|Aycock
2072165|East Neighborhood 2|Aycock
2089704|East Neighborhood 2|Wilson House
1924812|Central Campus|206 Oregon
1871863|Edens Quad|House 2C
1878916|Keohane Quad|House 4E
1922087|Edens Quad|House 1A
1927024|Craven Quad|House T
1569019|Few Quad|House GG
1871285|Edens Quad|House 1A
1865266|Few Quad|House HH
1925378|Keohane Quad|House 4B
1933152|Edens Quad|House 1C
1898243|Craven Quad|House D
1878818|Kilgo Quad|House L
1925792|Central Campus|302 Oregon
1926438|Craven Quad|House D
1952054|Central Campus|201 Alexander
1876666|Crowell Quad|House G
1883216|Kilgo Quad|House O
1923358|Few Quad|House FF
1953441|Edens Quad|House 1B
1881515|East Neighborhood 4|Randolph
1976816|Kilgo Quad|House O
2026634|Central Campus|1909 Yearby
1954649|Wannamaker Quad|Wannamaker
1977488|Edens Quad|House 2C
2007783|Craven Quad|House B
2022039|Crowell Quad|House BB
2016941|Wannamaker Quad|Wannamaker
1955059|Central Campus|1909 Yearby
1976355|Central Campus|1708 Pace
2019333|Central Campus|2011 Yearby
2025458|Wannamaker Quad|Wannamaker
1958576|Wannamaker Quad|Wannamaker
2027593|Wannamaker Quad|Wannamaker
2015459|Wannamaker Quad|Wannamaker
1941212|Central Campus|206 Oregon
1979791|Few Quad|House FF
1975727|Kilgo Quad|House I
1972296|Edens Quad|House 3A
1977133|Kilgo Quad|House I
1988225|Edens Quad|House 2A
2059110|East Neighborhood 4|Randolph
2085777|East Neighborhood 4|Blackwell
2087239|East Neighborhood 1|Brown
2090175|East Neighborhood 2|Giles
2085381|East Neighborhood 1|Bassett
2085962|East Neighborhood 4|Bell Tower
2075178|East Neighborhood 4|Randolph
2089367|East Neighborhood 4|Blackwell
2072721|East Neighborhood 4|Bell Tower
2088373|East Neighborhood 2|Wilson House
2072428|East Neighborhood 4|Blackwell
2082714|East Neighborhood 4|Bell Tower
2075088|East Neighborhood 4|Randolph
2081781|East Neighborhood 1|Pegram
2072849|East Neighborhood 1|Pegram
2077457|East Neighborhood 4|Randolph
2085916|East Neighborhood 4|Blackwell
2073428|East Neighborhood 2|Giles
2075453|East Neighborhood 4|Randolph
2070358|East Neighborhood 4|Randolph
2082016|East Neighborhood 2|Epworth
2099631|Central Campus|301 Swift
2101693|Central Campus|301 Swift
2107093|Keohane Quad|House 4A
2098572|Central Campus|301 Swift
1723493|East Neighborhood 3|Gilbert-Addoms
2107491|Few Quad|House HH
1918974|Few Quad|House FF
2004829|Wannamaker Quad|Wannamaker
2014789|Wannamaker Quad|Wannamaker
